DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY,VALUE(USD),UNIT PRICE,Seller Group,Buyer Group,Spare/Unit/Others,product,model,category,type,Manufacturer,YOM,Height (ft),Battery/Diesel,Imp Companies,Relevancy
2025/02/11,653563618,84312090,Machinery and Mechanical Appliances,105214GT CABLE TIE MOUNT\ WINGED (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANGZHOU MACHINERY CO LT,SHANGHAI,PCS,1380,193 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700340979,84312090,Machinery and Mechanical Appliances,44936GT WASHER\STAR\EXTERNAL\ 8 (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1360,15 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333964,84312090,Machinery and Mechanical Appliances,1253477GT SCREW\PHPM\4-40X.5\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1360,15 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333955,84312090,Machinery and Mechanical Appliances,112772GT SCREW\PHM\8-32X.438 (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1360,29 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700341217,84312090,Machinery and Mechanical Appliances,824216GT SCREW\ PHPM\ 10-32 X 1.5\ ZAG (PARTS OF SCISSOR LIFT)824216GT SCREW\ PHPM\ 10-32 X 1.5\ ZAG (PARTS OF SCISSOR LIF,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1360,43 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700341180,84312090,Machinery and Mechanical Appliances,6271GT RIVET\STL\STL.MAN\P\.25 X .25 (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1360,87 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700340958,84312090,Machinery and Mechanical Appliances,21279GT BUTTON\ .800 O.D. X .281 (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1360,319 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700341363,84312090,Machinery and Mechanical Appliances,96085GT WASHER\ THRUST\ .63 X 1.13 X .06 (PARTS OF SCISSOR LIFT)96085GT WASHER\ THRUST\ .63 X 1.13 X .06 (PARTS OF SCISSOR L,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1360,449 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/15,3699948611,84312090,Machinery and Mechanical Appliances,51147GT - BOOT\CABLE TERMINAL\LG\RED\2/0 (PARTS OF SCISSOR LIFT)51147GT - BOOT\CABLE TERMINAL\LG\RED\2/0 (PARTS OF SCISSOR L,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1360,"1,012 ",1 ,,,Spare,AWP,,,UNKNOWN,NULL,,,,Imp,
2025/01/29,3700341360,84312090,Machinery and Mechanical Appliances,826793GT WASHER\FLAT\3/8\SAE\HRD\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1350,43 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333969,84312090,Machinery and Mechanical Appliances,1253843GT SNAP RING\EXTERNAL\1.00\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1350,86 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700341186,84312090,Machinery and Mechanical Appliances,72086GT DECAL\LABEL\LIFTING EYE (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1308,181 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700340981,84312090,Machinery and Mechanical Appliances,47163GT ROLLER\ PLATFORM EXTENSION (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1249,"4,268 ",3 ,,,Spare,AWP,,,UNKNOWN,NULL,,,,Imp,
2025/02/11,653564047,84312090,Machinery and Mechanical Appliances,822606GT TUBING\VINYL\3/8 CLEAR (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANGZHOU MACHINERY CO LT,SHANGHAI,PCS,1200,26 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/04/04,2078763188,84312090,Machinery and Mechanical Appliances,1256855GT SCREW\HHF\1/4-20X.625\8\ZAG (PARTS OF SCISSOR LIFT)1256855GT SCREW\HHF\1/4-20X.625\8\ZAG (PARTS OF SCISSOR LIFT,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1200,49 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700341194,84312090,Machinery and Mechanical Appliances,824077GT SCREW\ HHF\ 1/4-20 X .5\ 8\ ZAG (PARTS OF SCISSOR LIFT)824077GT SCREW\ HHF\ 1/4-20 X .5\ 8\ ZAG (PARTS OF SCISSOR L,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1200,51 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333990,84312090,Machinery and Mechanical Appliances,1256462GT BOLT\CARRIAGE\1/4-20X.5\5\ZAG (PARTS OF SCISSOR LIFT)1256462GT BOLT\CARRIAGE\1/4-20X.5\5\ZAG (PARTS OF SCISSOR LI,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1200,51 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700334651,84312090,Machinery and Mechanical Appliances,1260224GT NUT\TL JAM\1/4-20\A\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1200,89 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069833,39199010,Plastics,1294398GT - DECAL\ ANSI/CSA COMPLIANT - (PARTS OF SCISSOR LIFT)1294398GT - DECAL\ ANSI/CSA COMPLIANT - (PARTS OF SCISSOR LI,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,1197,215 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069840,39199010,Plastics,1301158GT - DECAL\LABEL\FAULT CODES - (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,1195,164 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/04/04,2078581243,39199010,Plastics,1281175GT DECAL\LANYARD\FALL RESTRAINED (PARTS OF SCISSOR LIFT)1281175GT DECAL\LANYARD\FALL RESTRAINED (PARTS OF SCISSOR LI,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1174,85 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069846,39199010,Plastics,1304179GT - DECAL\LABEL TRANSPORT DIAGRAM\GS-1932M - (PARTSOF SCISSOR LIFT)1304179GT - DECAL\LABEL TRANSPORT DIAGRAM\GS-1932M - (PARTS,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,1166,160 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069848,39199010,Plastics,1304183GT - DECAL\COSMETIC\GENIE GS-1932M - (PARTS OF SCISSOR LIFT)1304183GT - DECAL\COSMETIC\GENIE GS-1932M - (PARTS OF SCISSO,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,1166,"2,850 ",2 ,TEREX,,Spare,AWP,,,UNKNOWN,TEREX,,,,IMP,
2025/03/26,6305069373,39199010,Plastics,1280819GT - DECAL\WARNING\CANCER AND REPRODUCTIVE HARM\ PROP65 - (PARTS OF SCISSOR LIFT)1280819GT - DECAL\WARNING\CANCER AND REPRODUCTIVE HARM\ PROP,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,1096,255 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069832,39199010,Plastics,1293324GT - DECAL\ ICES-2/CAN-2 COMPLIANCE - (PARTS OF SCISSOR LIFT)1293324GT - DECAL\ ICES-2/CAN-2 COMPLIANCE - (PARTS OF SCISS,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,1071,79 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069870,39199010,Plastics,1305435GT - DECAL\EMERGENCY LOWERING\H - (PARTS OF SCISSOR LIFT)1305435GT - DECAL\EMERGENCY LOWERING\H - (PARTS OF SCISSOR L,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,1065,56 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/15,3699948407,84312090,Machinery and Mechanical Appliances,1252978GT - SCREW\HHC\3/8-16X2.25\8\ZAG (PARTS OF SCISSOR LIFT)1252978GT - SCREW\HHC\3/8-16X2.25\8\ZAG (PARTS OF SCISSOR LI,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1050,212 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/02/28,653838205,84312090,Machinery and Mechanical Appliances,1305410GT DECAL LABEL TRANSPORT TIE DOWN\ H* (PARTS OF SCISSOR LIFT)1305410GT DECAL LABEL TRANSPORT TIE DOWN\ H* (PARTS OF SCISS,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANGZHOU MACHINERY CO LT,SHANGHAI,PCS,1044,59 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700341219,84312090,Machinery and Mechanical Appliances,824218GT SCREW\ PHPM SEMS ET\ 8-32 X .25\ ZAG (PARTS OF SCISSOR LIFT)824218GT SCREW\ PHPM SEMS ET\ 8-32 X .25\ ZAG (PARTS OF SCIS,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,1020,11 ,0 ,TEREX,,Spare,AWP,,,UNKNOWN,NULL,,,,Imp,
2025/03/06,6304314100,39199010,Plastics,1281174GT DECAL\LANYARD\FALL ARREST/FALL RESTRAINED - PART FOR SCISSOR LIFT1281174GT DECAL\LANYARD\FALL ARREST/FALL RESTRAINED - PART F,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,BEIJING,PCS,947,142 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069858,39199010,Plastics,1305418GT - DECAL\LABEL\PWR TO CHARGER 115UK\H - (PARTS OF SCISSOR LIFT)1305418GT - DECAL\LABEL\PWR TO CHARGER 115UK\H - (PARTS OF S,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,935,59 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/04/04,2078740244,84312090,Machinery and Mechanical Appliances,56912GT SPRING CLIP\1/4-20\.025-.15X.54\ZAG (PARTS OF SCISSOR LIFT)56912GT SPRING CLIP\1/4-20\.025-.15X.54\ZAG (PARTS OF SCISSO,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,912,188 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/02/28,653761122,40169980,Rubber,47478GT BUMPER\ RUBBER\ 1 OD X .461H (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANGZHOU MACHINERY CO LT,SHANGHAI,PCS,900,102 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333998,84312090,Machinery and Mechanical Appliances,1256856GT SCREW\HHF\3/8-16X2.5\8\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,900,192 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700334819,84312090,Machinery and Mechanical Appliances,1295312GT PIN\CENTER LINK\GS4655 (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,900,"7,166 ",8 ,,,Spare,AWP,,,UNKNOWN,NULL,,,,Imp,
2025/03/26,6305069874,39199010,Plastics,1306772GT - DECAL\ 4 DECAL COMBO - (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,873,767 ,1 ,TEREX,,Spare,AWP,,,UNKNOWN,NULL,,,,Imp,
2025/04/04,2078714633,84312090,Machinery and Mechanical Appliances,5361GT PIN\COTTER\.125 X 1.5 (PARTS OF SCISSOR LIFT) 5361GT PIN\COTTER\.125 X 1.5 (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,870,36 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/04/04,2078727696,84312090,Machinery and Mechanical Appliances,69548GT NUT\CASTLE(57996)GR (PARTS OF SCISSOR LIFT) 69548GT NUT\CASTLE(57996)GR (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,870,"1,137 ",1 ,TEREX,,Spare,AWP,,,UNKNOWN,NULL,,,,Imp,
2025/03/26,6305069842,39199010,Plastics,1304175GT - DECAL\INSTRUCT\BATTERY CONNECT\GS-1932M - (PARTSOF SCISSOR LIFT)1304175GT - DECAL\INSTRUCT\BATTERY CONNECT\GS-1932M - (PARTS,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,865,156 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069868,39199010,Plastics,1305431GT - DECAL\OP INST\GCON\H - (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,865,192 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069865,39199010,Plastics,1305428GT - DECAL\INSTRUCTIONS-CHARGER OP\H - (PARTS OF SCISSOR LIFT)1305428GT - DECAL\INSTRUCTIONS-CHARGER OP\H - (PARTS OF SCIS,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,865,192 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069864,39199010,Plastics,1305427GT - DECAL\DANGER-USE SAFETY ARM\H - (PARTS OF SCISSOR LIFT)1305427GT - DECAL\DANGER-USE SAFETY ARM\H - (PARTS OF SCISSO,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,865,192 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069869,39199010,Plastics,1305434GT - DECAL\DANGER\BRAKE REL SAFETY\H - (PARTS OF SCISSOR LIFT)1305434GT - DECAL\DANGER\BRAKE REL SAFETY\H - (PARTS OF SCIS,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,865,275 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069867,39199010,Plastics,1305430GT - DECAL\DANGER\ELEC HAZARD\GS\MINI\H - (PARTS OF SCISSOR LIFT)1305430GT - DECAL\DANGER\ELEC HAZARD\GS\MINI\H - (PARTS OF S,INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,865,302 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/02/28,653832327,84312090,Machinery and Mechanical Appliances,1281175GT DECAL\LANYARD\FALL RESTRAINED (PARTS OF SCISSOR LIFT)1281175GT DECAL\LANYARD\FALL RESTRAINED (PARTS OF SCISSOR LI,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANGZHOU MACHINERY CO LT,SHANGHAI,PCS,854,58 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700334665,84312090,Machinery and Mechanical Appliances,1274168GT NUT\NYLOCK\10-32\A\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,840,36 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333997,84312090,Machinery and Mechanical Appliances,1256855GT SCREW\HHF\1/4-20X.625\8\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,840,36 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/04/04,2078628822,84312090,Machinery and Mechanical Appliances,1277924GT NUT\NYLOCK FLG\1/4-20\F\ZAG (PARTS OF SCISSOR LIFT)1277924GT NUT\NYLOCK FLG\1/4-20\F\ZAG (PARTS OF SCISSOR LIFT,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,800,41 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/02/11,653563640,84312090,Machinery and Mechanical Appliances,1295441GT PLATE\HOSE ROUTING\BULKHEAD (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANGZHOU MACHINERY CO LT,SHANGHAI,PCS,800,395 ,1 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333985,84312090,Machinery and Mechanical Appliances,1256177GT SCREW\PHPM\10-32X1.75\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,760,41 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333978,84312090,Machinery and Mechanical Appliances,1255797GT BOLT\CARRIAGE\1/4-20X2\5\ZAG (PARTS OF SCISSOR LIFT)1255797GT BOLT\CARRIAGE\1/4-20X2\5\ZAG (PARTS OF SCISSOR LIF,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,760,57 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/02/28,653761121,40169980,Rubber,43392GT BUMPER\BATTERY BOX RAILS (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANGZHOU MACHINERY CO LT,SHANGHAI,PCS,760,173 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700341189,84312090,Machinery and Mechanical Appliances,78086GT BALL STUD\ GAS STRUT\ 3/8-16 (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,760,243 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333968,84312090,Machinery and Mechanical Appliances,1253490GT SCREW\PHPM\8-32 X .75\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,750,16 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700340773,84312090,Machinery and Mechanical Appliances,1305410GT DECAL LABEL TRANSPORT TIE DOWN\ H* (PARTS OF SCISSOR LIFT)1305410GT DECAL LABEL TRANSPORT TIE DOWN\ H* (PARTS OF SCISS,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,750,40 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333976,84312090,Machinery and Mechanical Appliances,1255760GT WASHER\FLAT\1/2\USS\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,750,120 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700334825,84312090,Machinery and Mechanical Appliances,1299577GT PIN\ LINK END\OUTER (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,750,"1,261 ",2 ,,,Spare,AWP,,,UNKNOWN,NULL,,,,Imp,
2025/01/29,3700341192,84312090,Machinery and Mechanical Appliances,824038GT NUT\ TL JAM\ 3/8-16\ A\ ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,740,63 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/03/26,6305069376,39199010,Plastics,1283878GT - DECAL\ TECHPRO LINK - (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),CHINA,TEREX CHANGZHOU MACHINERY CO LT,NANJING,PCS,722,138 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333973,84312090,Machinery and Mechanical Appliances,1255756GT BOLT\CARRIAGE\1/4-20X1.5\5\ZAG (PARTS OF SCISSOR LIFT)1255756GT BOLT\CARRIAGE\1/4-20X1.5\5\ZAG (PARTS OF SCISSOR L,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,720,46 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700341212,84312090,Machinery and Mechanical Appliances,824128GT RUE RING\ 3/4\ ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,720,169 ,0 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700340772,84312090,Machinery and Mechanical Appliances,1305410GT DECAL LABEL TRANSPORT TIE DOWN\ H* (PARTS OF SCISSOR LIFT)1305410GT DECAL LABEL TRANSPORT TIE DOWN\ H* (PARTS OF SCISS,INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,706,38 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700333967,84312090,Machinery and Mechanical Appliances,1253489GT SCREW\FHPM\6-32 X .75\ZAG (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,680,15 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700340954,84312090,Machinery and Mechanical Appliances,15243GT PLUG\NYLON .875 BLACK DOMED (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,680,43 ,0 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/29,3700334821,84312090,Machinery and Mechanical Appliances,1296034GT DECAL\ SMARTLINK\ DUAL ZONE (PARTS OF SCISSOR LIFT),INDIA,TEREX INDIA PRIVATE LIMITED,MUNDRA (INMUN1),CHINA,TEREX CHANG ZHOU MACHINERY CO,SHANGHAI,PCS,680,51 ,0 ,,,Spare,AWP,,,,,,,,Imp,
