date,shipment_id,hs_code,industry,product_description,buyer_country,buyer,destination_port,seller_country,seller,origin_port,unit,quantity,value_usd,unit_price
28-10-2025,7678645170,84831092,Machinery and Mechanical Appliances,COMPONENTS & PARTS FOR MFG OF MODEL SRM 500\ MACHINE KO. 2409801(FOC)UNDER MOOWR SCHEME FOR EXPORT-CARDAN SHAFT-KGW150.1COMPONENTS & PARTS FOR MFG OF MODEL SRM 500\ MACHINE KO. 240,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,$762.81,$762.82
28-10-2025,7678677597,84831092,Machinery and Mechanical Appliances,CARDAN SHAFT-KGW180.0800.110.00,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,$734.13,$734.14
28-10-2025,7678180415,84831099,Machinery and Mechanical Appliances,CARDAN SHAFT-KGW180.0665.110.00,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,$792.26,$792.27
28-10-2025,7677931849,84831099,Machinery and Mechanical Appliances,ELSO-NR.: 0.120.110.1082 CARDAN SHAFT (DTLS AS PER INV),INDIA,VEDULA ENGINEERING PRIVATE LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,ELSO ELBE GMBH,FRANKFURT AM MAIN,PIECE,1,"$2,962.32","$2,962.32"
27-10-2025,7676544536,84229090,Machinery and Mechanical Appliances,CARDANIC SHAFT (CODE 80000TDA609) - PALLETIZER MACHINE ACCESSORIESCARDANIC SHAFT (CODE 80000TDA609) - PALLETIZER MACHINE ACCES,INDIA,SIDEL INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),ITALY,SIDEL SPA,,PIECE,1,$578.67,$578.67
27-10-2025,7676451430,87085000,Vehicles,PAB521101C CARDAN SHAFT ( 1 PCS) (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)PAB521101C CARDAN SHAFT ( 1 PCS) (AUTOMOTIVE PARTS FOR CAPTI,INDIA,SKODA AUTO VOLKSWAGEN INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),GERMANY,DR ING H C F PORSCHE AKTIENGESELLSCHAFT,STUTTGART,KGS,9.84,$914.30,$92.84
27-10-2025,7677759403,84831099,Machinery and Mechanical Appliances,CARDAN SHAFT DRUM SHAFT,INDIA,AGI GREENPAC LIMITED,HYDERABAD AIR CARGO (INHYD4),GERMANY,TEKA MASCHINENBAU GMBH,FRANKFURT AM MAIN,NOS,1,"$2,145.49","$2,145.50"
27-10-2025,7678651025,84831099,Machinery and Mechanical Appliances,COMPONENT OF SANY TRUCK CRANE STC800T5 CKD - 131301000069A INTERMEDIATE CARDAN SHAFT\ STEERINGCOMPONENT OF SANY TRUCK CRANE STC800T5 CKD,INDIA,SANY HEAVY INDUSTRY INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),HONG KONG,SANY INTERNATIONAL DEVELOPMENT LIMITED,SHANGHAI,PIECE,4,$56.59,$14.15
27-10-2025,7676218332,84229090,Machinery and Mechanical Appliances,CARDANIC SHAFT (CODE 80000TDA415) - PALLETIZER MACHINE ACCESSORIESCARDANIC SHAFT (CODE 80000TDA415) - PALLETIZER MACHINE ACCES,INDIA,SIDEL INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),ITALY,SIDEL SPA,,PIECE,1,$277.05,$277.06
25-10-2025,7674776791,84836090,Machinery and Mechanical Appliances,CARDAN SHAFT 5728002468 SPARE PARTS,INDIA,EPIROC MINING INDIA LIMITED,DELHI AIR CARGO (INDEL4),SINGAPORE,EPIROC SINGAPORE DISTRIBUTION PTE LTD,SINGAPORE,PIECE,1,"$1,352.11","$1,352.12"
25-10-2025,7674763975,84831099,Machinery and Mechanical Appliances,CARDAN SHAFT 5112331038 SPARE PARTS,INDIA,EPIROC MINING INDIA LIMITED,DELHI AIR CARGO (INDEL4),SINGAPORE,EPIROC SINGAPORE DISTRIBUTION PTE LTD,SINGAPORE,PIECE,1,"$2,019.37","$2,019.37"
25-10-2025,7674947269,84831099,Machinery and Mechanical Appliances,(KGW180.0720.110.00) CARDAN SHAFT (PART OF RAILWAYS TRACK MAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,1,"$1,441.34","$1,441.35"
25-10-2025,7674936498,84831099,Machinery and Mechanical Appliances,(LZ640LA110/0117111465) CARDAN SHAFT (PART OF RAILWAYS TRACKMAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,4,"$6,784.80","$1,696.20"
25-10-2025,7674930104,84831099,Machinery and Mechanical Appliances,(LZ640LA110/0117111465) CARDAN SHAFT (PART OF RAILWAYS TRACKMAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,3,"$5,088.60","$1,696.20"
25-10-2025,7674927645,84831099,Machinery and Mechanical Appliances,(KGV180.1300.110.80) CARDAN SHAFT (PART OF RAILWAYS TRACK MAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,2,"$4,280.13","$2,140.07"
25-10-2025,7674955340,84831099,Machinery and Mechanical Appliances,(LZ470LA40/587\30FL.D.180) CARDAN SHAFT (PART OF RAILWAYS TRACK MAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,2,"$2,385.17","$1,192.59"
25-10-2025,7674812669,84831099,Machinery and Mechanical Appliances,(LZ640LA110/0117111465) CARDAN SHAFT (PART OF RAILWAYS TRACKMAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,3,"$5,088.60","$1,696.20"
25-10-2025,7674811305,84831099,Machinery and Mechanical Appliances,(KGW180.0950.110.00) CARDAN SHAFT (PART OF RAILWAYS TRACK MAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,4,"$7,028.69","$1,757.17"
25-10-2025,7675010980,84831099,Machinery and Mechanical Appliances,(KG120.0500.060.00) CARDAN SHAFT (PART OF RAILWAYS TRACK MAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,1,$884.91,$884.92
25-10-2025,7676504641,84229090,Machinery and Mechanical Appliances,8-114-418-409 CARDAN SHAFT TYPE KK LMIN=250,INDIA,SYNTEGON TECHNOLOGY INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),SWITZERLAND,SYNTEGON PACKAGING SYSTEMS AG,ZURICH,NOS,1,$438.98,$438.99
25-10-2025,7674990318,84831099,Machinery and Mechanical Appliances,(KGW180.0950.110.00) CARDAN SHAFT (PART OF RAILWAYS TRACK MAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,4,"$6,989.79","$1,747.45"
24-10-2025,7677857882,84834000,Machinery and Mechanical Appliances,SHORT PULLEY SHAFT OF CARDAN JF92 (80 CV-540 RPM) CHAFF CUTTERSHORT PULLEY SHAFT OF CARDAN JF92 (80 CV-540 RPM) CHAFF CU,INDIA,BASANT PRODUCTS INDIA,AGRA-INBLJ6 (INBLJ6),BRAZIL,NB MAQUINAS LTDA,SANTOS,NOS,5,$358.14,$71.63
24-10-2025,7676557047,84831099,Machinery and Mechanical Appliances,5728002467 CARDAN SHAFT (PARTS FOR ROCK DRILLING MACHINE),INDIA,EPIROC MINING INDIA LIMITED,BOMBAY AIR CARGO (INBOM4),CHINA,EPIROC TRADING CO LTD,SHANGHAI,NOS,1,"$1,745.93","$1,745.93"
24-10-2025,7676274915,84836020,Machinery and Mechanical Appliances,MAINA SPECIAL CARDAN SHAFT - EA25X1035.0800 (SPARE PARTS FORROLLING MILLS)MAINA SPECIAL CARDAN SHAFT - EA25X1035.0800 (SPARE PARTS FOR,INDIA,DANIELI INDIA LIMITED,CHENNAI SEA (INMAA1),ITALY,MAINA ORGANI DI TRASMISSIONE S P A,GENOA,NOS,2,"$42,478.26","$21,239.13"
24-10-2025,7676216713,84831099,Machinery and Mechanical Appliances,5728002470 CARDAN SHAFT (PARTS FOR ROCK DRILLING MACHINE),INDIA,EPIROC MINING INDIA LIMITED,BOMBAY AIR CARGO (INBOM4),CHINA,EPIROC TRADING CO LTD,SHANGHAI,NOS,1,"$1,123.75","$1,123.75"
24-10-2025,7678747059,84831099,Machinery and Mechanical Appliances,COMPONENT OF SANY TRUCK CRANE STC800T5 CKD - 131301000069A-INTERMEDIATE CARDAN SHAFT\ STEERINGCOMPONENT OF SANY TRUCK CRANE STC800T5 CKD,INDIA,SANY HEAVY INDUSTRY INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),HONG KONG,SANY INTERNATIONAL DEVELOPMENT LIMITED,SHANGHAI,PIECE,4,$56.59,$14.15
22-10-2025,7678705617,84759000,Machinery and Mechanical Appliances,CARDAN SHAFT FOR TRANSPORT ROLLER (6 PCS) (PARTS FOR GLASS TEMPERING LINE USED IN SOLAR GLASS MANUFACTURING)CARDAN SHAFT FOR TRANSPORT ROLLER (6 PCS) (PARTS FOR GLASS T,INDIA,BOROSIL RENEWABLES LIMITED,NHAVA SHEVA SEA (INNSA1),GERMANY,RUREX STAHL DR OTTO KUKLA GMBH,HAMBURG,KGS,20.7,"$3,114.02",$150.44
22-10-2025,7678224560,84759000,Machinery and Mechanical Appliances,HIGH DUTY CARDAN SHAFT PARTLIST GU-2-1-1.0-I3/4 (5 PCS) (PARTS FOR GLASS TEMPERING LINE USED IN SOLAR GLASS MANUFACTURINHIGH DUTY CARDAN SHAFT PARTLIST GU-2-1-1.0-I3/4 (5 PCS) (PAR,INDIA,BOROSIL RENEWABLES LIMITED,NHAVA SHEVA SEA (INNSA1),GERMANY,RUREX STAHL DR OTTO KUKLA GMBH,HAMBURG,KGS,130,"$6,881.00",$52.93
20-10-2025,7678569659,84831092,Machinery and Mechanical Appliances,CARDAN SHAFT-KGV225.1300.140.00,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,"$1,702.68","$1,702.69"
20-10-2025,7678426619,84831092,Machinery and Mechanical Appliances,CARDAN SHAFT-LZ720LA110/0122140001,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,"$1,404.07","$1,404.08"
20-10-2025,7678371219,84831092,Machinery and Mechanical Appliances,CARDAN SHAFT-KGV180.1600.110.80,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,"$1,134.71","$1,134.72"
20-10-2025,7678600144,84831092,Machinery and Mechanical Appliances,CARDAN SHAFT-KGV180.1300.110.80,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,"$1,111.56","$1,111.56"
20-10-2025,7678615922,84831092,Machinery and Mechanical Appliances,CARDAN SHAFT-KGW150.1550.110.00,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,$754.84,$754.85
19-10-2025,7676197848,84559000,Machinery and Mechanical Appliances,SPARES FOR BAR ROD MILL (BRM) - CARDAN SHAFT,INDIA,JSW STEEL LIMITED,CHENNAI SEA (INMAA1),ITALY,C A T CARDAN AND TRANSMISSION S R L,GENOA,NOS,2,"$18,245.44","$9,122.72"
18-10-2025,7678470986,84831091,Machinery and Mechanical Appliances,SPARE PARTS FOR CRUSHER MACHINE CARDAN SHAFT DC-1.0.001.04.00.000ASPARE PARTS FOR CRUSHER MACHINE,INDIA,READYMIX EQUIPMENT COMPANY,NHAVA SHEVA SEA (INNSA1),BELARUS,OJSC NPO CENTER,,PIECE,1,"$1,204.88","$1,204.89"
17-10-2025,7678566780,84831092,Machinery and Mechanical Appliances,CARDAN SHAFT-LZ720LA110/0122140001,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,"$1,411.56","$1,411.57"
17-10-2025,7677489541,84831099,Machinery and Mechanical Appliances,CARDAN SHAFT 40.00032278.00SPARES FOR TUBES DIVISION\ TATA GROWTH SHOP (TGS)\ FERRO MANGANESE PLANT & FERRO ALLOY PLANT (OTHER POWER TRANSMISSION SHAFT),INDIA,TATA STEEL LIMITED,KOLKATA AIR CARGO (INCCU4),ITALY,FIMI SPA,,NOS,1,$424.89,$424.90
17-10-2025,7677458151,84831099,Machinery and Mechanical Appliances,CARDAN SHAFT 40.00032278.01SPARES FOR TUBES DIVISION\ TATA GROWTH SHOP (TGS)\ FERRO MANGANESE PLANT & FERRO ALLOY PLANT (OTHER POWER TRANSMISSION SHAFT),INDIA,TATA STEEL LIMITED,KOLKATA AIR CARGO (INCCU4),ITALY,FIMI SPA,,NOS,1,$424.89,$424.90
17-10-2025,7678406144,84831092,Machinery and Mechanical Appliances,CARDAN SHAFT-KGV180.1600.110.80,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,"$1,140.77","$1,140.77"
17-10-2025,7674588689,84831099,Machinery and Mechanical Appliances,CARDAN SHAFT MM0457181 (PARTS USE FOR CRUSHER MACHINE) CAPTIVE CONSUMPTIONCARDAN SHAFT MM0457181 (PARTS USE FOR CRUSHER MACHINE) CAPTI,INDIA,METSO OUTOTEC INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),FRANCE,METSO FRANCE SAS,LYON,PIECE,4,"$3,062.77",$765.69
17-10-2025,7678609770,84831092,Machinery and Mechanical Appliances,CARDAN SHAFT-KGV225.1300.140.00,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,"$1,711.77","$1,711.77"
17-10-2025,7678512108,84831092,Machinery and Mechanical Appliances,CARDAN SHAFT-KGV180.1300.110.80,INDIA,PLASSER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),AUSTRIA,PLASSER AND THEURER,,NOS,1,"$1,117.49","$1,117.49"
16-10-2025,7677277285,84831099,Machinery and Mechanical Appliances,10675939 0 390 80 01 02 068 1280 CARDAN SHAFT PART NO:A5E43353336 (PARTS FOR WOEG)10675939 0 390 80 01 02 068 1280 CARDAN SHAFT PART NO:A5E433,INDIA,EICKHOFF WIND ASIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),GERMANY,SPICER GELENKWELLENBAU GMBH AND CO KG,,NOS,1,"$15,235.66","$15,235.67"
16-10-2025,7677358159,84559000,Machinery and Mechanical Appliances,002688 CARDAN SHAFT 1000379366 (SPECIALLY DESIGNED FOR ROLLING MILL) (ACTUAL USER ) (CAPTIVE CONSUMPTION)002688 CARDAN SHAFT 1000379366,INDIA,JINDAL STEEL ODISHA LIMITED,KOLKATA SEA (INCCU1),AUSTRIA,ALPINE METAL TECH GMBH,HAMBURG,PIECE,2,"$2,822.48","$1,411.24"
15-10-2025,7678449588,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA4927) CARDAN SHAFT MT400-14SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678445795,40169330,Rubber,SPARE PARTS FOR HYDRAULIC MOTOR (JA4684) CARDAN SHAFT MV800CJF-11SPARE PARTS FOR HYDRAULIC MOTOR,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678566960,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA4830) CARDAN SHAFT I MLHSY250SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678566344,40169330,Rubber,SPARE PARTS FOR HYDRAULIC MOTOR (JA5041) CARDAN SHAFT I MV500HD-11SPARE PARTS FOR HYDRAULIC MOTOR,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7677436011,84836020,Machinery and Mechanical Appliances,SUPPLY OF CARDAN SHAFT ASSEMBLY \ ROLL SIDE JOINT \ MOTOR SIDE JOINT (INDUSTRIAL USE)SUPPLY OF CARDAN SHAFT ASSEMBLY \ ROLL SIDE JOINT \ MOTOR SI,INDIA,JINDAL STEEL AND POWER LIMITED,KOLKATA SEA (INCCU1),ITALY,MAINA ORGANI DI TRASMISSIONE S P A,GENOA,SET,1,"$284,682.27","$284,682.27"
15-10-2025,7678607890,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA4572) CARDAN SHAFT I MTM400HD-14SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678382285,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS ( JA5375 \ JA5418 \ JA45516\JA4698 \JA4961) CARDAN SHAFT MT400CJF-14SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678377571,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA5424) CARDAN SHAFT MV500CJ-11PS/4SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7677521535,84836090,Machinery and Mechanical Appliances,CARDAN SHAFT NO.0441858 .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA SEA (INCCU1),GERMANY,GELENKWELLENWERK STADTILM GMBH,HAMBURG,NOS,10,"$4,365.26",$436.53
15-10-2025,7677465613,84836090,Machinery and Mechanical Appliances,CARDAN SHAFT NO.0431377 .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA SEA (INCCU1),GERMANY,GELENKWELLENWERK STADTILM GMBH,HAMBURG,NOS,30,"$8,469.76",$282.33
15-10-2025,7677460296,84836090,Machinery and Mechanical Appliances,CARDAN SHAFT NO.0441858 .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA SEA (INCCU1),GERMANY,GELENKWELLENWERK STADTILM GMBH,HAMBURG,NOS,5,"$2,182.63",$436.53
15-10-2025,7677358625,84831099,Machinery and Mechanical Appliances,CARDAN SHAFT WTL490.8 + RES VOITH PART NO. 124.05173610,INDIA,VOITH TURBO PRIVATE LIMITEDFORMERLY VOITH INDIA PRIVATE LIMITED,HYDERABAD AIR CARGO (INHYD4),GERMANY,J M VOITH SE AND CO KG,STUTTGART,PIECE,1,"$110,497.05","$110,497.05"
15-10-2025,7678416137,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA5234)CARDAN SHAFT I MTM400HD-14SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678414730,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA5328) CARDAN SHAFT MV315CJF-11/4SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678402877,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA4485) CARDAN SHAFT I MTM400HD-14SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678404502,84831099,Machinery and Mechanical Appliances,COMPONENT OF SANY TRUCK CRANE STC800T5 CKD - 131301000069A-INTERMEDIATE CARDAN SHAFT\ STEERINGCOMPONENT OF SANY TRUCK CRANE STC800T5 CKD,INDIA,SANY HEAVY INDUSTRY INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),HONG KONG,SANY INTERNATIONAL DEVELOPMENT LIMITED,CHANGSHA,PIECE,4,$56.63,$14.16
15-10-2025,7678482692,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA4199 \ 4217\ 4350 \ 4635)CARDAN SHAFT MT400CJF-14SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,4,$9.49,$2.37
15-10-2025,7678396823,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA5042) CARDAN SHAFT I MV500HD-11SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678396021,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA4573)CARDAN SHAFT I EPMSY250SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7677336484,84836090,Machinery and Mechanical Appliances,CARDAN SHAFT NO.0431417 .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA SEA (INCCU1),GERMANY,GELENKWELLENWERK STADTILM GMBH,HAMBURG,NOS,10,"$2,759.33",$275.93
15-10-2025,7677447336,84836090,Machinery and Mechanical Appliances,CARDAN SHAFT NO.0441858 .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA SEA (INCCU1),GERMANY,GELENKWELLENWERK STADTILM GMBH,HAMBURG,NOS,5,"$2,182.63",$436.53
15-10-2025,7676699314,84836090,Machinery and Mechanical Appliances,CARDAN SHAFT NO.0431377 .,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA SEA (INCCU1),GERMANY,GELENKWELLENWERK STADTILM GMBH,HAMBURG,NOS,1,$282.32,$282.33
15-10-2025,7678526659,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA5423) CARDAN SHAFT MT315SHFJ-14SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678614487,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA4699)CARDAN SHAFT I MV500HD-11SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
15-10-2025,7678609759,84129030,Machinery and Mechanical Appliances,SPARE PARTS FOR HYDRAULIC MOTORS (JA5425) CARDAN SHAFT I MT315SPARE PARTS FOR HYDRAULIC MOTORS,INDIA,DYNA AUTOMATION PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),BULGARIA,M S HYDRAULIC,,NOS,1,$2.37,$2.37
14-10-2025,7674641440,73072100,Iron and Steel,(WN151-180.5480-1) CARDAN SHAFT FLANGE (PART OF RAILWAYS TRACK MAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,2,$653.87,$326.94
14-10-2025,7674620922,84831099,Machinery and Mechanical Appliances,(KGV180.0950.110.80) CARDAN SHAFT (PART OF RAILWAYS TRACK MAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,1,"$1,030.61","$1,030.61"
14-10-2025,7677244187,84831099,Machinery and Mechanical Appliances,CARDAN SHAFT (100063067),INDIA,DURR INDIA PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),POLAND,DURR POLAND SP Z O O,,PIECE,1,"$1,722.25","$1,722.26"
12-10-2025,7674509333,84831099,Machinery and Mechanical Appliances,(KGV150.0745.110.00) CARDAN SHAFT (PART OF RAILWAYS TRACK MAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,1,"$1,673.80","$1,673.80"
12-10-2025,7674301728,84831099,Machinery and Mechanical Appliances,(KGV150.0745.110.00) CARDAN SHAFT (PART OF RAILWAYS TRACK MAINTENANCE MACHINE)(PART OF RAILWAYS TRACK MAINTENANCE MACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER AND THEURER,VIENNA,NOS,1,"$1,690.21","$1,690.22"
